time,yawP1,yawI1,yawD1,yawErr1,yawO1,yawP2,yawI2,yawD2,yawErr2,yawO2,pitchP1,pitchI1,pitchD1,pitchErr1,pitchO1,pitchP2,pitchI2,pitchD2,pitchErr2,pitchO2,rollP1,rollI1,rollD1,rollErr1,rollO1,rollP2,rollI2,rollD2,rollErr2,rollO2,yawErrAbs,yawAngVelpitchErrAbs,pitchAngVel
28.4599993638694, -0.0281572569974783, -0.0763917052518903, 1.48427168862209E-05, -0.0351965712468479, -0.104534119532482, 0.0627997880753443, 0.351614742182192, -0.000117668347373986, 0.104666313458907, 0.414296861910162, -0.0776524053084729, 0.0678557111299598, 0.000398334366201325, -0.0970655066355911, -0.00939835981231179, 0.0078697402771972, -0.00375401551540697, 0.00268164940154443, 0.0131162337953287, 0.00679737416333467, 0.752489667020359, -0.678581926807825, -0.0316502923698977, 0.940612083775449, 0.042257447842636, 0.0341506980687803, -0.0271075734524089, -0.000113319902441587, 0.170753490343902, 0.00692980471392982, 0.0351965712468479, 0.000132193926424732, 0.0970655066355911, 0.00371787398301688
28.5199993625283, -0.0278815390394623, -0.0765589944823879, 0.000919059880595932, -0.0348519237993279, -0.103521473641254, 0.0597565504646632, 0.353885491049094, -0.00135313896132515, 0.0995942507744386, 0.412288902552432, -0.0769568145064071, 0.067393970253242, 0.00231863605871135, -0.0961960181330089, -0.00724420819445375, -0.00384355810161315, -0.00390007072000368, -0.00578933757834374, -0.00640593016935524, -0.0135329663999606, 0.746823214360268, -0.67410098762182, -0.0188881759558209, 0.933529017950335, 0.0538340507826265, 0.0311414372386305, -0.0269207248331535, -0.000289141774026025, 0.155707186193153, 0.00393157063145099, 0.0348519237993279, -0.00392722286681568, 0.0961960181330089, -0.013650138363809
28.5799993611872, -0.0278210530573398, -0.0767259207970008, 0.000201619944914924, -0.0347763163216748, -0.104345353909426, 0.0609222507469831, 0.356200536525734, 0.000372984520235236, 0.101537084578305, 0.417495771792952, -0.0765179215894569, 0.0669348627339671, 0.00146297642253402, -0.0956474019868212, -0.00812008243295579, 0.00239843059750535, -0.00380893035933562, 0.00317581349099456, 0.00399738432917559, 0.00176531372916429, 0.739905061994796, -0.669661557349081, -0.0230605084003492, 0.924881327493495, 0.047182996245366, 0.030867753247696, -0.026735518317807, -0.000668289555931849, 0.15433876623848, 0.00346394537395717, 0.0347763163216748, -0.00280826933112053, 0.0956474019868212, -0.0041226981037802
28.6399993598461, -0.0276499971508476, -0.0768918207761978, 0.000570186367718644, -0.0345624964385595, -0.103971631559327, 0.0621014920468725, 0.358560393170768, 0.000779708189621591, 0.103502486744787, 0.421441593407262, -0.0760165668817681, 0.0664787633428711, 0.0016711823963166, -0.0950207086022101, -0.00786662114258037, -0.00305087092409161, -0.0039248634518598, -0.00294290270320773, -0.00508478487348602, -0.00991863707915914, 0.733234134518989, -0.665262152640301, -0.0222364254163789, 0.916542668148736, 0.0457355564623089, 0.0318121375763545, -0.0265446454966152, 0.000272873494452121, 0.159060687881772, 0.00554036557419136, 0.0345624964385595, -0.000469144814539263, 0.0950207086022101, -0.0129514060160664
28.699999358505, -0.0275485916204703, -0.077057112322226, 0.000338018442146215, -0.0344357395255879, -0.10426768550055, 0.0612343460592405, 0.360887298269009, -0.000580432430954836, 0.102057243432067, 0.421541211897294, -0.0754406760340651, 0.0660261192967841, 0.00191963620191724, -0.0943008450425814, -0.00749492053536373, 0.00271467614346024, -0.00382170576071406, 0.00332698198096486, 0.0045244602391004, 0.00221995236371104, 0.727197437361838, -0.660898968113655, -0.0201223243069395, 0.908996796702297, 0.0461761449412435, 0.031007844797213, -0.0263585984319904, -0.00029840629140098, 0.155039223986065, 0.00435084007382155, 0.0344357395255879, -0.00221044206848274, 0.0943008450425814, -0.00297046029626333
28.7599993571639, -0.0273216531420396, -0.0772210422374141, 0.000756461611677288, -0.0341520664275495, -0.103786233767776, 0.0613449889125843, 0.363218407795583, 0.000221952167743257, 0.10224164818764, 0.42478534887591, -0.0746740619149063, 0.0655780749353093, 0.00255538045431333, -0.0933425773936328, -0.00654060652528366, -0.00633905487302811, -0.00406258984050495, -0.00471174600000479, -0.0105650914550469, -0.0151133907135379, 0.722871896374284, -0.656561736832354, -0.0144184702807918, 0.903589870467854, 0.051891689261138, 0.0278808374600833, -0.0261913134109691, -0.000826624382289327, 0.139404187300416, 0.000862899666824887, 0.0341520664275495, -0.00154458558013602, 0.0933425773936328, -0.0171056979803305
28.8199993558228, -0.02734678837852, -0.0773851229640178, -8.37841234740739E-05, -0.03418348547315, -0.104815695466012, 0.0626096935235229, 0.365597576096298, 0.000359459781366419, 0.104349489205871, 0.428566729401187, -0.0742368825979339, 0.0651326536496776, 0.00145726442248026, -0.0927961032474174, -0.00764696452577604, 0.00302002858683993, -0.00394782875677015, 0.00483070491884834, 0.00503338097806655, 0.00390290474891812, 0.716359793441939, -0.652263578167773, -0.0217070102596728, 0.895449741802423, 0.0423892050144923, 0.0301238733146538, -0.0260105701751211, 0.000142724588707388, 0.150619366573269, 0.00425602772824013, 0.03418348547315, -0.000466206260140424, 0.0927961032474174, -0.00261358354770949
28.8799993544817, -0.0272683197710901, -0.0775487328789874, 0.000261562030612753, -0.0340853997138627, -0.104555490619465, 0.0630876860768937, 0.367994908113635, 0.000352286375262644, 0.10514614346149, 0.431434880565792, -0.0734938367172503, 0.0646916906392304, 0.00247681965764002, -0.0918672958965628, -0.00632532642037986, -0.000780866478930785, -0.00397750168230628, -0.00167106237209171, -0.00130144413155131, -0.00642943053332877, 0.712176219037201, -0.647990520949061, -0.0139452483274924, 0.890220273796501, 0.0502404497606481, 0.0269785723076252, -0.0258486987448934, -0.000656271705417741, 0.134892861538126, 0.000473601857314057, 0.0340853997138627, 0.000590652842024866, 0.0918672958965628, -0.00762677055193117
28.9399993531406, -0.0269059749404479, -0.0777101687250217, 0.00120781612913751, -0.0336324686755599, -0.103408327536332, 0.0566458366059006, 0.370147449856547, -0.0031964176387308, 0.094409727676501, 0.423596868823716, -0.0728140397933938, 0.0642548064102352, 0.00226598979683719, -0.0910175497417422, -0.00629324358632141, -0.00229671164316241, -0.0040647767227957, -0.000831441942915596, -0.00382785273860402, -0.00719293030887371, 0.70743023370012, -0.643745939641734, -0.0158199514772069, 0.88428779212515, 0.0478643425811796, 0.0279618251807394, -0.0256809277975589, 0.000211679770239954, 0.139809125903697, 0.00249257715342043, 0.0336324686755599, -0.00899859985983104, 0.0910175497417422, -0.0101210963249254
28.9999993517995, -0.0269540726969384, -0.0778718931575885, -0.000160325858551897, -0.033692590871173, -0.104986291713079, 0.0612382483488587, 0.37247450324179, 0.00202535184355353, 0.102063747248098, 0.435738103434202, -0.0721586696203282, 0.0638218544021904, 0.0021845672923809, -0.0901983370254102, -0.00615224792575682, -0.00353160922488906, -0.00419897787034185, -0.000639055672832836, -0.0058860153748151, -0.00836964276806375, 0.702693098366865, -0.639529781145771, -0.0157904514637944, 0.878366372958581, 0.0473728657572997, 0.0277344277561616, -0.0255145212347415, -0.000135705331930664, 0.138672138780808, 0.00208420118948949, 0.033692590871173, -0.00292254446498088, 0.0901983370254102, -0.0120382633005719
29.0599993504584, -0.026743930679753, -0.0780323567380803, 0.000700473406274966, -0.0334299133496912, -0.104075814011558, 0.0619417918237909, 0.374828291278482, 0.000694350068766837, 0.103236319706318, 0.43746443317104, -0.0718314002840185, 0.0633908660101197, 0.00109089781208228, -0.0897892503550231, -0.00734963646181657, -0.00145818489457741, -0.00425438889509726, 0.000752772910534565, -0.00243030815762901, -0.0049598008791401, 0.695784067334535, -0.635355076835076, -0.0230301039558643, 0.869730084168168, 0.0373988865435948, 0.0298772554250397, -0.0253352577061981, 6.16799289357795E-05, 0.149386277125198, 0.0046036776477774, 0.0334299133496912, -0.000839494305240169, 0.0897892503550231, -0.00977994461944558
29.1199993491173, -0.0268845120863556, -0.078193663806993, -0.000468604699149472, -0.0336056401079445, -0.105546780592498, 0.0625977845241993, 0.377207007037233, -0.000125881807344463, 0.104329640873665, 0.439678909754088, -0.070399272397261, 0.0629684703851774, 0.00477375972922679, -0.0879990904965763, -0.00265704228285686, -0.00775509370793482, -0.00454908244941187, -0.00193408465766437, -0.0129251561798914, -0.0142382608150111, 0.696458262784824, -0.631176327351769, 0.00224731821786472, 0.870572828481031, 0.0675292536509203, 0.0215400040486383, -0.025206017684795, -0.000962990836081289, 0.107700020243192, -0.00462900447223793, 0.0336056401079445, -0.00121713971883253, 0.0879990904965763, -0.0155821984627482
29.1799993477762, -0.02675291049267, -0.0783541812663612, 0.000438671988757041, -0.0334411381158375, -0.104668419770274, 0.06027777871445, 0.379497562577185, -0.000996105198050787, 0.100462964524083, 0.438779236093584, -0.0700383826591697, 0.0625482400986152, 0.00120296582052604, -0.0875479783239622, -0.00628717674002846, -0.0010627638642182, -0.00458946747534949, 0.00250791626128611, -0.00177127310703033, -0.00314431507828157, 0.690191870647493, -0.627035176220446, -0.0208879742579874, 0.862739838309366, 0.0422687201690598, 0.0270608498117099, -0.0250436525895539, 0.000195307948823571, 0.135304249058549, 0.00221250517097959, 0.0334411381158375, -0.00420545524619083, 0.0875479783239622, -0.00805844984705879
29.2399993464351, -0.0266925273294708, -0.0785143364267582, 0.000201277215162845, -0.0333656591618385, -0.105005586541066, 0.0617511508717889, 0.381844106257863, 0.000706151179596864, 0.102918584786315, 0.444301408309249, -0.0695365726891297, 0.062131020671806, 0.0016726999375211, -0.0869207158614122, -0.0057328520798026, -0.000328406157554704, -0.00460194690905763, 0.00059275140369292, -0.000547343595924506, -0.00433760166291941, 0.684728731899634, -0.622926803920877, -0.0182104628999001, 0.855910914874542, 0.0435914650788561, 0.0273022004751689, -0.0248798393903644, 0.000210791523635829, 0.136511002375844, 0.00263315260844034, 0.0333656591618385, -0.00208700175475136, 0.0869207158614122, -0.00628019567572711
29.299999345094, -0.0265536359216549, -0.0786736582387271, 0.000462971369734586, -0.0331920449020686, -0.104764322790647, 0.0636702181446984, 0.384263574493283, 0.00114656976071718, 0.106117030241164, 0.449080362398698, -0.0688034866180119, 0.0617181997613252, 0.00244362029167871, -0.0860043582725148, -0.00464166656500793, 0.00176828928896967, -0.0045347519175787, 0.00152855934272217, 0.00294714881494945, -0.00123790328588687, 0.680638608869253, -0.618842972358943, -0.0136337437393388, 0.850798261086567, 0.0481618927709721, 0.0266300517417124, -0.0247200590834855, 0.000100807004322672, 0.133150258708562, 0.0020107996625496, 0.0331920449020686, 0.0013527074505167, 0.0860043582725148, -0.00169451775005849
29.3599993437529, -0.02650208977465, -0.0788326707738208, 0.000171820493856615, -0.0331276122183125, -0.105162940054614, 0.0630258250016511, 0.386658555789813, -0.000490868622875895, 0.105043041669419, 0.449193512168588, -0.0685483797104685, 0.0613069094922555, 0.000850356377484838, -0.0856854746380856, -0.00639111384072818, 0.00312786791976961, -0.00441589293928417, 0.000172172373497126, 0.00521311319961601, -0.00111585264601743, 0.673746228840832, -0.614800495076254, -0.0229746006082591, 0.84218278605104, 0.0359711331563193, 0.0281645458731251, -0.0245510718120239, -0.000376524088215054, 0.140822729365626, 0.00323694997288621, 0.0331276122183125, -0.000119898385195679, 0.0856854746380856, -0.00117800064111217
29.4199993424118, -0.0260628424792477, -0.0789890478252009, 0.00146415768406753, -0.0325785530990597, -0.103587732620381, 0.0591532045043462, 0.388906377510736, -0.00162638672344428, 0.0985886741739103, 0.446433195291638, -0.0675629342531969, 0.0609015318957972, 0.00328481826432683, -0.0844536678164961, -0.00337658409307284, -0.0108307434342752, -0.00482746118058736, -0.00674994098723496, -0.0180512390571254, -0.0224081456020975, 0.67204283569597, -0.610768238152206, -0.0056779772764536, 0.840053544619963, 0.0555966202673104, 0.0218975981135559, -0.0244196862262792, -0.000975770995714764, 0.10948799056778, -0.00349785910843807, 0.0325785530990597, -0.00499905844647079, 0.0844536678164961, -0.0214278231501982
29.4799993410707, -0.0259219790861188, -0.0791445796962413, 0.000469544654258154, -0.0324024738576485, -0.104597014128102, 0.0602232333135299, 0.391194860325498, 0.000258033286073708, 0.10037205552255, 0.451676126925102, -0.066966180805382, 0.0604997348199458, 0.00198917820384446, -0.0837077260067275, -0.00447726778159179, 0.00319979087861171, -0.00470586912991791, 0.00742784688812286, 0.00533298479768618, 0.00592176863681666, 0.667781584656871, -0.606761548733821, -0.0142041704478197, 0.834726980821088, 0.0468158654752295, 0.0241072472650444, -0.024275042745922, 0.000188957584670341, 0.120536236325222, 2.11621037927792E-05, 0.0324024738576485, -0.00422495860555215, 0.0837077260067275, 0.000855717016094395
29.5399993397295, -0.0256398134503301, -0.0792984185735047, 0.000940552140318591, -0.0320497668129127, -0.103997679883516, 0.0609185344391897, 0.393509764582445, 0.000586056497772295, 0.101530890731983, 0.455014355519407, -0.0658022279954016, 0.0601049214607981, 0.0038798427866559, -0.082252784994252, -0.0018174637479476, -0.00757668527618121, -0.00499378316397741, -0.00510032996656037, -0.0126278087936354, -0.017670798406719, 0.667151380550365, -0.602758640539991, -0.00210068040197225, 0.833939225687956, 0.0622920596084016, 0.0209357345863228, -0.0241494283412118, -3.17807724133416E-05, 0.104678672931614, -0.00324547452730225, 0.0320497668129127, -0.00246678915153342, 0.082252784994252, -0.014445272541583
29.5999993383884, -0.025468089025021, -0.0794512271042393, 0.000572414763824874, -0.0318351112812763, -0.104346901365435, 0.0605300543023065, 0.395809906594521, -0.000332229466334065, 0.100883423837178, 0.456007731430493, -0.0649989290628041, 0.0597149278951383, 0.00267766316850894, -0.0812486613285051, -0.00260633799915678, -0.00720692003679631, -0.00526764611925436, -5.75329520307434E-05, -0.0120115333946605, -0.0125320991080814, 0.663702643041427, -0.598776424770752, -0.0114957919534123, 0.829628303801783, 0.0534304263172623, 0.0247261911169192, -0.0240010711978263, 0.00084088746561552, 0.123630955584596, 0.00156600738470848, 0.0318351112812763, -0.00346347752825789, 0.0812486613285051, -0.0146178713938173
29.6599993370473, -0.025547317923111, -0.0796045110083518, -0.000264096332869569, -0.0319341474038887, -0.105415925264332, 0.0633739512573617, 0.398218116688473, 0.00122360148052578, 0.105623252095603, 0.46281566942636, -0.0639443969466402, 0.0593312615220341, 0.00351510713244824, -0.0799304961833003, -0.00109802829215788, -0.00624884905781573, -0.00550510237814379, 0.00103503158045694, -0.0104147484296929, -0.0107189198555026, 0.662577355390636, -0.594800960727267, -0.00375095891981064, 0.828221694238295, 0.0640254357435582, 0.0200550661883976, -0.0238807408033855, -0.00106338462512788, 0.100275330941988, -0.00488905924011581, 0.0319341474038887, 0.000207326831270591, 0.0799304961833003, -0.0115127767218508
29.7199993357062, -0.0250987250002234, -0.0797551033549871, 0.00149530977638136, -0.0313734062502793, -0.103358518578829, 0.0581012343652025, 0.400425963545001, -0.0022434849839554, 0.0968353906086709, 0.456283712926248, -0.0632284123436167, 0.058951891056452, 0.00238661539675664, -0.0790355154295209, -0.00188990589040811, -0.00208782318172615, -0.00558443965727606, 0.0020477218886254, -0.00347970530287691, -0.0056245409503768, 0.658508667687147, -0.590849908809457, -0.013562292648103, 0.823135834608934, 0.0540964662295871, 0.0248428114075275, -0.023731683938272, 0.00116747974123509, 0.124214057037637, 0.00227860721049058, 0.0313734062502793, -0.00652312797015821, 0.0790355154295209, -0.00536961119328502
29.7799993343651, -0.0253007859554867, -0.0799069080673269, -0.000673536532599178, -0.0316259824443584, -0.105881230555413, 0.0637200934838248, 0.402847327043265, 0.00228068445801727, 0.106200155806375, 0.468848104985107, -0.0621859984615602, 0.0585787750740224, 0.00347471301785427, -0.0777324980769503, -0.000132510369683531, -0.0110199274547943, -0.00600319689119829, -0.00437648174261832, -0.0183665457579905, -0.0213996060886109, 0.656568613816023, -0.586910497214613, -0.00646684638162474, 0.820710767270029, 0.063191270219785, 0.0230026721197607, -0.0235936679086383, -8.82437091690554E-06, 0.115013360598804, -0.000599820159794525, 0.0316259824443584, 0.000318925250961783, 0.0777324980769503, -0.018499056127674
29.839999333024, -0.0249275649711398, -0.0800564734538107, 0.00124406997563021, -0.0311594562139248, -0.10373996844932, 0.0621019902620364, 0.405207202620475, -0.00018519220310204, 0.103503317103394, 0.467124000679409, -0.0620906706625135, 0.0582062310583744, 0.000317759337258128, -0.0776133383281419, -0.00356668026688105, 0.002219697809807, -0.00591884837631096, 0.00621062420897536, 0.00369949634967834, 0.0025114736424714, 0.648866113897918, -0.583017300618246, -0.0256750003008972, 0.811082642372398, 0.0401738129787754, 0.0265116308963717, -0.0234345981268156, -0.000456055290023182, 0.132558154481859, 0.00262097747953294, 0.0311594562139248, -0.000236651345926232, 0.0776133383281419, 0.000132816082797285
29.8999993316829, -0.0246288014220316, -0.0802042462590399, 0.000995878519286933, -0.0307860017775395, -0.103837169161785, 0.059387522066274, 0.407463928408552, -0.00154043815845426, 0.09897920344379, 0.465311012316371, -0.0609234747810978, 0.0578406902178582, 0.00389065302501537, -0.0761543434763722, 0.000807868461775836, -0.0136992753244384, -0.00643942082700392, -0.00738569121900046, -0.0228321255407307, -0.0275243873704428, 0.648479460903468, -0.579126423939793, -0.00128884334364218, 0.810599326129335, 0.068064193620033, 0.0186323075321209, -0.0233228042841217, -0.00095885303643172, 0.0931615376606047, -0.00564934978843243, 0.0307860017775395, -0.00485796571799458, 0.0761543434763722, -0.0220242570789549
29.9599993303418, -0.0247281891682556, -0.0803526153907331, -0.000331292494818316, -0.0309102364603195, -0.105412097053807, 0.0651044351185312, 0.409937896887758, 0.00265108690205845, 0.108507391864219, 0.477693418908348, -0.0606425728773838, 0.0574768347887267, 0.000936339699975502, -0.0758032160967297, -0.00222939838868153, 0.000823210534180988, -0.00640813882740425, 0.00705562557345275, 0.00137201755696831, 0.00147069728022949, 0.641499013688701, -0.575277429943692, -0.0232681579026393, 0.801873767110877, 0.0429534258423698, 0.0281746409488687, -0.023153756442207, 0.00188340831760374, 0.140873204744343, 0.00690429282426545, 0.0309102364603195, 0.00309529481041155, 0.0758032160967297, -0.000857380831713218
30.0199993290007, -0.0242292344798763, -0.080497990794363, 0.00166318233177264, -0.0302865430998454, -0.103064042942467, 0.0577385778463731, 0.412131962796879, -0.00330945829916877, 0.0962309630772884, 0.466561082344084, -0.0604373571231015, 0.0571142106540934, 0.000684052529563861, -0.0755466964038769, -0.00263909393944428, -0.00421858184014693, -0.00656844493374671, -0.0029375610127627, -0.00703096973357821, -0.0137245877866563, 0.634573897944631, -0.571469986641127, -0.0230837196628625, 0.793217372430789, 0.0400201916406411, 0.0259303046004558, -0.0229981746180817, -0.001179576355015, 0.129651523002279, 0.00175255362735908, 0.0302865430998454, -0.00683307986517828, 0.0755466964038769, -0.00967006367302249
30.0799993276596, -0.0240097027468961, -0.0806420490076244, 0.000731772459623831, -0.0300121284336201, -0.103919979294897, 0.0583470349703372, 0.414349150076194, 5.27196192373659E-05, 0.0972450582838954, 0.472748904665769, -0.0598872032585696, 0.0567548874425735, 0.00183384625609621, -0.074859004073212, -0.00129846955989988, -0.000445690060821502, -0.00658538115567937, 0.00254292583853441, -0.000742816768035837, -0.00448814537796646, 0.630337045063652, -0.56768796445528, -0.0141228432522663, 0.787921306329565, 0.0485262373561055, 0.022388711446939, -0.0228638423524027, -0.000766826688149906, 0.111943557234695, -0.00124195759361362, 0.0300121284336201, -0.00667492101100131, 0.074859004073212, -0.00204128632793571
30.1399993263185, -0.0239018881379011, -0.0807854603332463, 0.000359382038016349, -0.0298773601723763, -0.104327966433131, 0.0598759075316081, 0.416624434511539, 0.00071337794835094, 0.0997931792193468, 0.477213719991498, -0.0598575886730571, 0.0563957419185627, 9.87152872480685E-05, -0.0748219858413214, -0.00336313146724635, 0.000321244091553706, -0.00657317388047319, -0.000262146112544242, 0.000535406819256177, -0.00651407590146372, 0.622277958435439, -0.563954296788122, -0.0268636226944943, 0.777847448044298, 0.0314600389528225, 0.0280742875195855, -0.0226953966310502, 0.00094680685115859, 0.140371437597927, 0.00632569773969385, 0.0298773601723763, -0.00453478721378421, 0.0748219858413214, -0.00282772464799017
30.1999993249774, -0.0234365021172124, -0.0809260793428065, 0.00155128677030288, -0.0292956276465155, -0.102811294689716, 0.0571012499684935, 0.418794281961842, -0.00103591919930217, 0.0951687499474891, 0.474859612731033, -0.0591733396802557, 0.0560407018884169, 0.00228083002698529, -0.0739666746003196, -0.00085180776485347, -0.000576733309462744, -0.00659508974574291, 0.000338231574459663, -0.000961222182437906, -0.006833591480746, 0.619011286148736, -0.560240229154245, -0.0108889078657262, 0.773764107685921, 0.0478821491287651, 0.0220002467746642, -0.0225633951533527, -0.00116234115503567, 0.110001233873321, -0.00172548953372416, 0.0292956276465155, -0.00764254474222691, 0.0739666746003196, -0.00181302994729138
30.2599993236363, -0.0232559363853173, -0.0810656149579996, 0.000601885786436925, -0.0290699204816466, -0.10371966555688, 0.0595011652757085, 0.42105532619178, 0.0010304960157649, 0.0991686087928476, 0.481586987483254, -0.0589597915423151, 0.0556869431470702, 0.000711827142379095, -0.0736997394278939, -0.00256102125286587, -0.00502147376388918, -0.00678590574450563, -0.00303903814972439, -0.0083691229398153, -0.0148464176581192, 0.612691731767336, -0.55656407884581, -0.0210651817421782, 0.76586466470917, 0.0350624711793483, 0.0249727595106287, -0.022413558599638, 0.000170240481338987, 0.124863797553144, 0.00272944139232968, 0.0290699204816466, -0.00455105676403234, 0.0736997394278939, -0.0109301441926812
30.3199993222952, -0.0232387177773208, -0.081205047261547, 5.73953612710061E-05, -0.029048397221651, -0.104386369677597, 0.0635118232871649, 0.423468775422748, 0.00200590867762789, 0.105853038811941, 0.48898650738754, -0.0583230853040014, 0.0553370046430679, 0.00212235417515057, -0.0729038566300018, -0.000863726485782981, -0.00419097843215836, -0.00694516292136797, 0.0010271512407256, -0.00698496405359726, -0.0101089901128007, 0.60838966368791, -0.552913740945274, -0.014340227251948, 0.760487079609888, 0.0411356954906888, 0.026351829807624, -0.0222554476243263, 0.00108071467384893, 0.13175914903812, 0.0051770968571466, 0.029048397221651, 0.00146666913434469, 0.0729038566300018, -0.00784869053938024
30.3799993209541, -0.0233011962687819, -0.0813448544360347, -0.000208261642858479, -0.0291264953359773, -0.104854312347675, 0.0614978932322276, 0.425805695313338, -0.00127483094904148, 0.102496488720379, 0.486028757596524, -0.0575438828240114, 0.054991741353841, 0.00259734165802198, -0.0719298535300142, 4.52001878516427E-05, -0.00380792178016288, -0.00708986394577984, 0.000515784820515494, -0.00634653630027147, -0.0103820009054272, 0.605514191503664, -0.549280655877457, -0.00958490749505959, 0.75689273937958, 0.0466486281311474, 0.0233874689608689, -0.0221151228136976, -0.000775739316782178, 0.116937344804345, 0.000496606830389139, 0.0291264953359773, -0.00235782362729567, 0.0719298535300142, -0.00630133611241982
30.439999319613, -0.023416399027106, -0.081485352827057, -0.000384009202997121, -0.0292704987838825, -0.10528576105716, 0.0629205676909096, 0.42819667683215, 0.000646558477224454, 0.104867612818183, 0.491763803000284, -0.0564548096073733, 0.054653012503768, 0.00363024413660266, -0.0705685120092166, 0.00182844703299739, -0.0113925311513305, -0.00752278011985397, -0.00361925633871902, -0.0189875519188842, -0.0225345676099035, 0.60519482722566, -0.545649486995266, -0.00106454761714363, 0.756493534032074, 0.0584807926132496, 0.0185971980371556, -0.0220035396279688, -0.00100993253394578, 0.0929859901857782, -0.00441627412475891, 0.0292704987838825, -0.000418148238977429, 0.0705685120092166, -0.0171591048858868
30.4999993182719, -0.0233024523925955, -0.0816251675382874, 0.000379822123524817, -0.0291280654907443, -0.104547797807358, 0.0596410228320133, 0.430463035649109, -0.00157598165134543, 0.0994017047200222, 0.488528076829777, -0.0560597160022128, 0.0543166542152729, 0.00131697871330511, -0.0700746450027659, -0.000426083073634752, -0.00898770953684377, -0.00786431307462018, 0.000584501985568796, -0.0149795158947396, -0.0162675206258952, 0.600295084041557, -0.542047716571523, -0.0163324776454028, 0.750368855051946, 0.041914889824631, 0.0223490660033826, -0.0218694452349457, 0.000182786424295263, 0.111745330016913, 0.000662407192732111, 0.0291280654907443, -0.00514609308733592, 0.0700746450027659, -0.0154055989683744
30.5599993169308, -0.0231437382324269, -0.0817640299645782, 0.000529047212387208, -0.0289296727905336, -0.104378720984618, 0.0600820390378192, 0.432746153081515, 0.000301367950874998, 0.100136731729699, 0.493129560070209, -0.0556399636804429, 0.0539828144406521, 0.00139917443717364, -0.0695499546005536, -0.000257974802617083, 0.00456279607511089, -0.00769092682764145, 0.0075840949331651, 0.00760466012518481, 0.00445596418063453, 0.595937705572192, -0.538472090418011, -0.014524595222533, 0.744922131965239, 0.0429410199316476, 0.0207023547057839, -0.0217452311094874, -0.00060061887850628, 0.103511773528919, -0.00164349528220981, 0.0289296727905336, -0.00424198925491922, 0.0695499546005536, 0.00734668532256773
30.6199993155897, -0.0231120500988677, -0.0819027022620718, 0.000105627114224706, -0.0288900626235847, -0.104909125246715, 0.0615876851571072, 0.435086485065175, 0.000659668660316858, 0.102646141928512, 0.497333838882599, -0.0552632977660086, 0.0536512346614675, 0.00125555307617803, -0.0690791222075107, -0.000356510028363081, -0.000353797509714096, -0.00770437113271008, -0.0027642860174936, -0.00058966251619016, -0.0108224546599178, 0.591213127026606, -0.534924811735139, -0.0157485955039609, 0.739016408783257, 0.0405397197875057, 0.0215031495282009, -0.021616212215202, 0.000133556166980486, 0.107515747641005, 2.04934799793873E-05, 0.0288900626235847, -0.00226298331820288, 0.0690791222075107, -0.000946172544553241
30.6799993142486, -0.0225681516075937, -0.0820381111686908, 0.00181299501143714, -0.0282101895094921, -0.102793267764847, 0.058012704464842, 0.437290967785565, -0.00128081458593101, 0.0966878407747367, 0.494022857664476, -0.055573317755883, 0.0533177947623851, -0.00103339998934636, -0.0694666471948538, -0.00328892298284423, 0.00533627822289595, -0.00750159256477249, 0.00218368224876541, 0.00889379703815992, 1.83679068888679E-05, 0.581631530584912, -0.531435022629633, -0.0319386555195322, 0.72703941323114, 0.0182578524357468, 0.027908369750141, -0.021448762000444, 0.000812019497978507, 0.139541848750705, 0.00727162724767553, 0.0282101895094921, -0.0061054269901106, 0.0694666471948538, 0.00560487405531568
30.7399993129075, -0.022866673123851, -0.0821753112043672, -0.000995071743099317, -0.0285833414048137, -0.106037056071318, 0.0659818582426802, 0.439798278342744, 0.00334604496032107, 0.1099697637378, 0.509126181545745, -0.0553291856811964, 0.0529858196557182, 0.000813773600477955, -0.0691614821014955, -0.00152959242500027, -0.00422729721719712, -0.00766222985543546, -0.004726654053086, -0.00704549536199519, -0.0166161811257186, 0.576273898577779, -0.52797737931545, -0.0178587737562844, 0.720342373222223, 0.030437745506044, 0.0227561245573941, -0.0213122252561514, -0.00113177776641699, 0.11378062278697, 0.00031212153482563, 0.0285833414048137, 0.00393270766648282, 0.0691614821014955, -0.00857508778699546
30.7999993115664, -0.0226629156570971, -0.0823112886952704, 0.000679191571027488, -0.0283286445713713, -0.10429501278134, 0.0631596651169438, 0.442198345563542, -0.000987203995260091, 0.10526610852824, 0.504370806685225, -0.0546658848775601, 0.0526578243537841, 0.00221100272820729, -0.0683323560969502, 0.000202942204431231, -0.00599218770548846, -0.00788993298315446, -0.000402983181580958, -0.00998697950914744, -0.0142851038702239, 0.573220689854031, -0.524538055253201, -0.0101773626399735, 0.716525862317539, 0.0385052719608567, 0.0225718373276712, -0.0211767942352125, 0.000595507538827152, 0.112859186638356, 0.0019905506312858, 0.0283286445713713, 0.000971095746899731, 0.0683323560969502, -0.00978403730471621
